AvgMonthVisits,AvgVisitDuration,BounceRate,Change,DesktopMobileShare,Domain,Favicon,HasAdsense,PagesPerVisit,Rank,Share,UniqueUsers
10154828.7567,315.366252168,0.471727251058,-0.074235978645,"[0.724858951664, 0.275141048336]",archdaily.com,https://site-images.similarcdn.com/image?url=archdaily.com&t=2&s=0&h=d6a13b580414e0fd8225d1ae6e212c8406ba94458f6acbf09c0095af7cc686e9,True,13.2059214831,3133,0.162943895763,3111032.76513
1776733.49075,273.592060803,0.522637205229,0.0415614299497,"[0.673522956439, 0.326477043561]",plataformaarquitectura.cl,https://site-images.similarcdn.com/image?url=plataformaarquitectura.cl&t=2&s=0&h=ab8ba03dc74a9719f9e039353f10029916e458862feb16508f39a81045cefe76,True,10.1753824697,20451,0.0285093804783,662385.822319
1621261.09692,337.714328465,0.515682220474,-0.0853061427986,"[0.527938390765, 0.472061609235]",gooood.hk,https://site-images.similarcdn.com/image?url=gooood.hk&t=2&s=0&h=22408023e5e0db483f0c4e6cc8f7a781fff8ffa64d618d1dfe67d84d180001a6,False,6.30679529294,30293,0.0260146778947,396776.891762
1239249.53384,103.216146547,0.713650629538,0.0980539164819,"[0.523729443095, 0.476270556905]",freshome.com,https://site-images.similarcdn.com/image?url=freshome.com&t=2&s=0&h=cf178ae1156e96e2c6f18645b0d2016078da8b949c2ff0393471cb1479513bad,True,3.31449021279,46669,0.0198849386537,729595.359761
1225649.94674,373.237244822,0.522302207126,1.27217074688,"[0.524585025378, 0.475414974622]",imirhil.fr,https://site-images.similarcdn.com/image?url=imirhil.fr&t=2&s=0&h=a29b73c2e3b3089e4368897a2a811a1f85a3316f8c8a7eddd54ba5b5ca97d45f,False,2.58342321119,60470,0.0196667203306,152081.46811
1161844.73347,107.596481267,0.726407714311,0.0629286419039,"[0.66800713291, 0.33199286709]",archinect.com,https://site-images.similarcdn.com/image?url=archinect.com&t=2&s=0&h=2aac4db959ff2f913a16ac8541a80b872624c90a401e7d6a8c18e9abc8cc2ec1,True,2.37009158233,56926,0.0186429049351,572040.306884
1078663.6255,98.0075439255,0.786763770504,-0.0146542963777,"[0.592805608825, 0.407194391175]",soloarquitectura.com,https://site-images.similarcdn.com/image?url=soloarquitectura.com&t=2&s=0&h=d399c46edc8010ff0fc032f9c61b5170e990d611e843297601e2a8a925b4ab77,True,1.54419257135,69456,0.0173081848614,683209.226159
1040685.14234,375.957814142,0.300404323606,-0.0258515031678,"[0.565860998091, 0.434139001909]",skyscraperpage.com,https://site-images.similarcdn.com/image?url=skyscraperpage.com&t=2&s=0&h=00a6b01f2d10a5596444db4836fb1aee7f50ea00061e0ad79cdbd9b6b3f05b3c,True,6.27305746574,45563,0.01669878394,209905.939822
942693.98942,207.69859065,0.54635681892,-0.0111101039698,"[0.438127734197, 0.561872265803]",vigilantcitizen.com,https://site-images.similarcdn.com/image?url=vigilantcitizen.com&t=2&s=0&h=c849bd0f664b6ad0e3b4df4c7473f4acdd33458e4aafa1c97af1f70ce1571317,True,2.29473264431,71367,0.0151264225945,312711.224682
936953.586629,257.936369035,0.389612207212,-0.128198340581,"[0.752210120168, 0.247789879832]",arq.com.mx,https://site-images.similarcdn.com/image?url=arq.com.mx&t=2&s=0&h=ae5eb14f326b465896d058d9a301f9d0de67f1845c562873f7d3a3ef14853aae,True,5.06051702185,47437,0.0150343123663,536064.759067
